jobName,companyName,salary,experience,place,companySize,special,school,description
開發工程師 (PG),泓廣數據有限公司,面議,3年以上,台北市大同區,,,專科,"工作內容與要求
• 熟悉Java，了解物件導向程式設計，並實際體現在工作中。
• 熟悉網站應用程式架構開發，如JSP Web Application、HTML等。
• 能按照開發組長的規範來開發程式，撰寫合宜註解，定期回報進度與開發問題。
• 熟悉關連式資料庫（如MySQL）與相關語法。
• 以撰寫出良好關注點分離、維護容易、調校方便的程式為己任。
• 能按照原型設計、系統設計書來開發系統、設計頁面元件。
• 以特定的版本控管技術（如Git），來控管自身程式碼，與團隊進行協同開發。
尤佳-
• 熟悉NoSQL資料庫尤佳（如MongoDB）。
• 熟悉Spring Boot/ Spring Cloud尤佳。
• 能進行單元測試除錯尤佳。
• 有Big Data相關開發經驗尤佳。"
程式工程師,至上集團_至上電子股份有限公司,依公司規定,經歷不拘,台北市內湖區,員工250人,上市上櫃,專科,"1.ORACLE  ERP維護。
2.MIS(.net)維護。
3.ORACLE及SQL資料庫之維護。
4.其他主管交辦事項。"
系統分析師/程式設計師,巨匠電腦股份有限公司(巨匠電腦)(巨匠美語),面議,2年以上,台北市中正區,員工800人,,專科,"1.網站設計、開發及資料庫建置(RWD)。 
2.資訊系統規劃與維護。
3.有獨立分析、設計、開發應用程式之能力。 
4.熟悉 ASP.NET、Ajax與SQL語法。
5.二年以上（含）相關工作經驗。"
資料庫工程師(T09),神通資訊科技股份有限公司,面議,1年以上,台北市內湖區,員工1000人,,大學,"1、具備SQL Server資料庫管理及效能調校管理經驗；
2、熟悉SQL Server Cluster及Always on環境；
3、熟悉SQL指令並提出能效能調整等相關技術；
4、須駐點負責單位資料庫維護管理。"
資料庫管理人員(DBA),統一期貨股份有限公司,依公司規定,2年以上,台北市松山區,員工135人,,專科,"1.依據使用者需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。 
2.規劃、執行資料庫資料備援及回覆計畫。 
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等"
資料工程師,英屬維京群島商博裕科技有限公司台灣分公司,面議,3年以上,台北市內湖區,員工107人,,專科,"1.資料庫系統建置維護(監控/備份/異常處理/效能調校)
2.客製化報表產出/查詢
3.資料庫物件開發與配合前端程式開發系統"
大數據資料管理師 (Data Scientist),智域國際股份有限公司,面議,2年以上,台北市信義區,,,大學,"1. 不同類型，數據資料收集。
2. 多維度模型定義。
3. 設計、建構數據分析模板，並針對目標進行分析。
4. 依數據分析結果，提出對應之改善方向與解決方案"
61540-資料工程師(Intern),QNAP_威聯通科技股份有限公司,面議,經歷不拘,台北市大安區,員工1100人,,專科,"1. 資料蒐集軟體開發
2. 資料轉換與集成軟體開發
3. 資料分析平台可靠性優化
4. 資料報表設計"
SQL資料庫工程師,緯德科技股份有限公司 (TechLink Corporation),面議,1年以上,台北市松山區,員工220人,,專科,"- 熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。
- 熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種)
- 具備Stored Procedure實務經驗"
ETL資料工程師,緯德科技股份有限公司 (TechLink Corporation),面議,1年以上,台北市松山區,員工220人,,專科,"- 熟悉資料庫之SQL語法執行ETL資料轉換作業(ETL Job Developing、IBM DataStage、Informatica PowerCenter、Microsoft SSIS)實務經驗1年以上。
- 熟悉資料庫安裝、設定及操作"
資料工程師(Kafka),緯德科技股份有限公司 (TechLink Corporation),面議,1年以上,台北市松山區,員工220人,,專科,"- 分析銀行資料市集設計、開發、管理維護實務經驗1年以上。
- 實作資料微服務元件 (使用Kafka, Java)。
- 協助資料分析及探索過程中需要的資料收集與處理。
- 可獨立或與團隊合作，工作態度積極、負責，能配合公司規定"
資料移轉經理,(總公司)南山人壽保險股份有限公司,面議,10年以上,台北市信義區,員工4000人,,大學,"●依據未來商業藍圖設計及資料移轉需求來定義資料移轉範圍，參與資料移轉策略之討論及制定。
●依據資料移轉範圍及內容，協助流程負責人成立資料移轉小組。
●確保資料移轉時程與品質符合專案主計畫

●協助專案計畫與進度報告匯總更新
●專案文件歸檔確認"
資料倉儲&商業智慧工程師(總公司),明台產物保險股份有限公司,面議,2年以上,台北市大安區,員工1300人,外商公司,大學,"1. 維護資料倉儲、ETL與BI系統，改善效能，建立資料及各項營運匯總資料模型，規畫並執行持續改善的計畫。
2. 用資料導向概念提昇各類業務，並推廣BI工具以加強各項資料應用。
3. 系統需求分析、溝通、解決方案建議與技術文件撰寫。"
資料倉儲&商業智慧工程師(總公司),明台產物保險股份有限公司_資訊部,面議,2年以上,台北市大安區,員工1300人,,大學,"1. 維護資料倉儲、ETL與BI系統，改善效能，建立資料及各項營運匯總資料模型，規畫並執行持續改善的計畫。
2. 用資料導向概念提昇各類業務，並推廣BI工具以加強各項資料應用。
3. 系統需求分析、溝通、解決方案建議與技術文件撰寫。"
資料科學工程師,玉山銀行_玉山商業銀行股份有限公司,面議,經歷不拘,台北市中山區,員工7000人,上市上櫃,大學,"歡迎大學、研究所數理資訊相關系所畢業。有志從事：
*對大數據資料處理及分析或人工智慧有高度興趣者
*熟悉資料處理相關語言如Python、R、SQL、Java 等
*熟悉關聯性資料庫架構及分散式 Hadoop/Spark 平台者佳"
資料倉儲&商業智慧工程師(總公司),明台產物保險股份有限公司,面議,2年以上,台北市大安區,員工1300人,外商公司,大學,"1. 維護資料倉儲、ETL與BI系統，改善效能，建立資料及各項營運匯總資料模型，規畫並執行持續改善的計畫。
2. 用資料導向概念提昇各類業務，並推廣BI工具以加強各項資料應用。
3. 系統需求分析、溝通、解決方案建議與技術文件撰寫。"
資料倉儲&商業智慧工程師(總公司),明台產物保險股份有限公司_資訊部,面議,2年以上,台北市大安區,員工1300人,,大學,"1. 維護資料倉儲、ETL與BI系統，改善效能，建立資料及各項營運匯總資料模型，規畫並執行持續改善的計畫。
2. 用資料導向概念提昇各類業務，並推廣BI工具以加強各項資料應用。
3. 系統需求分析、溝通、解決方案建議與技術文件撰寫。"
資料庫軟體工程師 Database Engineer,葳騰科技股份有限公司,依公司規定,3年以上,台北市內湖區,員工80人,,大學,"你將主要負責 BQool 電子商務雲端平台軟體服務之研發

我們希望你至少：

– 熟悉各種資料庫，喜歡資料庫，愛死資料庫，至少熟悉 SQL, NoSQL, Hadoop 為佳。
– 熟悉 C#, Node.js, Python 其中"
資料庫程式工程師,商智資訊股份有限公司,面議,1年以上,台北市大安區,員工90人,,大學,"資料庫程式工程師
熟悉 SQL Server/Oracle/DB2 任一種資料庫操作"
資料庫程式設計和管理,雲派科技有限公司,面議,1年以上,台北市內湖區,,,專科,"1.依據需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。
2.規劃、執行資料庫資料備援及回覆計畫。
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。
4"
資料庫管理工程師,創維企業有限公司,面議,經歷不拘,台北市內湖區,員工19人,,大學,"協助開發以使用者需求為基礎的CRM資料庫應用程式 / 及界面。 
因應相關部門需求 參與建立資料庫設計與維護。
軟體開發及撰寫系統應用程式。負責專案之規劃、執行、監控、管理與協調。"
資料分析報表工程師,緯德科技股份有限公司 (TechLink Corporation),面議,1年以上,台北市松山區,員工220人,,專科,"- 熟悉資料庫之SQL語法製作報表實務經驗1年以上。
- 熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種)
- 具備不同報表資料轉換實務經驗尤佳。
- 具備SAP"
新光人壽-資料庫管理師,新光金融控股股份有限公司(新光金控/新光人壽/新光銀行/新光投信),依公司規定,1年以上,台北市松山區,員工20000人,上市上櫃,大學,1.安裝、建置、維護及管理資料庫物件。2.開發並維護資料庫物件程式(資料庫存取應用程式、資料備份及還原Script)。3.開發及維護ESB(Enterprise Service Bus)系統。4.協助規劃及執行資料庫安全性之使用權限。【需熟悉程式
網頁資料庫程式設計師,長日網路多媒體股份有限公司,面議,2年以上,台北市中正區,,,專科,"1.有二年以上資料蒐集及處理經驗者。
2.有規劃開發線上報名系統經驗者。
3.能應用完成程式設計。
4.有ASP.NET上之C# 語言能力者優先。
5.精於邏輯思考且具解決問題之能力。
6.肯虛心學習，配合團隊運作者。"
資料庫程式設計師,雲派科技有限公司,面議,1年以上,台北市內湖區,,,高中以下,"1.依據需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。
2.規劃、執行資料庫資料備援及回覆計畫。
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。
4"
資料倉儲工程師(維運部),普鴻資訊股份有限公司,面議,2年以上,台北市信義區,員工130人,,學歷不拘,"* 駐點於金融客戶端工作
1. 依照USER需求撰寫SQL指令產生可執行SQL提供USER執行撈取資料
2. 依照TABLE變更或新增等異動使用工具程式調整現有執行之SQL
3. 監控資料倉儲系統運作,發現問題並排除

主要條件：
1"
MIS 程式設計 & 資料庫管理,元太數位科技有限公司,面議,1年以上,台北市信義區,員工21人,,專科,"1. 偕同公司 RD 部門，共同設計開發資料庫系統與管理維護客戶端資料。
2. 開發設計企業 MIS 系統，建置維護公司網站。
3. 建置、管理、維護公司與客戶端系統，協助電腦系統故障排除。
4. 研究創新資訊應用，提出與導入企業系統改善"
資料庫維運部專員,網石棒辣椒股份有限公司,月薪 3萬5仟元 至 4萬5仟元,1年以上,台北市內湖區,員工110人,,專科,"1. 公司內部資料庫管理、維護與整合
2.依據營運單位需求進行資料庫分析與報表開發"
資料中心產品經理-台北,新加坡商網達先進科技有限公司台灣分公司,面議,3年以上,台北市松山區,員工100人,外商公司,大學,"設備虛擬化相關技術。
3. 協助業務進行售前說明與規劃。
4. 協助業務人員進行客戶端產品介紹與需求訪談。
5. 資料中心產品解決方案，了解客戶應用整合及技術支援需求。
6. 具備網路虛擬化、系統虛擬化、資料庫整合、備份系統規劃能力等"
資料管理師,采盟股份有限公司,面議,3年以上,台北市松山區,員工1400人,,專科,"主要工作內容：
1.大數據分析及程式開發
2.協助資料倉儲設計, 維運及效能調校
3.報表及文件產出

需求條件：
1.有資料庫程式開發經驗佳
2.具零售業或進銷存Know-How佳
3.熱情、細心、積極、思考邏輯清晰、善於溝通協調"
資料工程師,臺北直接貸金融科技股份有限公司,面議,1年以上,台北市中山區,員工10人,,大學,"工作內容：
1. 經濟數據與社群資料爬蟲、清理、儲存、分析。
2. 交易模型建立。
3. 與各部門協作資料應用；金融科技專題研究。

基本技能：Python
熟悉套件：BeautifulSoup、Pandas、Numpy、Scipy"
資料庫工程師,蜂群電子商務股份有限公司,面議,經歷不拘,台北市內湖區,,,專科,PostgreSQL 與 MongoDB 設計建置維運管理及效能調校、障礙處裡。
資訊部 資料分析師(凱基證券),中華開發金融控股股份有限公司(凱基證券)(凱基銀行),面議,3年以上,台北市,員工6970人,上市上櫃,大學,"1.財管發展規劃專案 –資料探勘系統建置
2.財管發展規劃專案 –大數據分析系統建置
3.財管發展規劃專案 –資料分析視覺化工具(BI)系統建置
4.企業資料倉儲建置案 – 建置資料倉儲系統，進行資料倉儲資料萃取(ETL)、資料模型(Data"
資料工程師,治略資訊整合股份有限公司,面議,1年以上,台北市中正區,員工10人,,專科,"工作內容與職責：
1.系統後端程式開發。
2.分散式運算架構開發。
3.巨量資料儲存。
4.資料分析演算法開發。
5.與網頁前端介接的Web API開發(以Python進行)。
6.ETL功能、產品開發。
7.以Solr和"
SAP(BW/資料倉儲)系統工程師,(總公司)南山人壽保險股份有限公司,面議,1年以上,台北市信義區,員工4000人,,大學,"●規劃高可靠度SAP系統架構(HA SAP Landscape Design)
●配合專案需求建置所需SAP系統環境(Installation and Client/System Copy)
●負責SAP系統(含HANA/MaxDB資料庫)運維"
資料庫工程師,熙曜娛樂科技股份有限公司,月薪 4萬6仟元 至 7萬2仟元,3年以上,台北市信義區,員工30人,,學歷不拘,"1.設計資料表 Schema
2.協助後端工程師開發 ODM/ORM Models
3.制定並執行資料庫備份與還原策略
4.維護資料庫系統運作
5.依照業務需求提供資料報表"
SA20088 資料分析師,華碩電腦股份有限公司,面議,3年以上,台北市北投區,員工6500人,上市上櫃,大學,"這是一個支援全球 scale 的團隊，我們進行研究、實驗、建立政策、製作指導文件、發展課程，透過各種溝通方式及規模不一的專案合作，讓公司的數位行銷往最新且正確的方向發展。我們期許自己能在世界級的難題中提供世界級的解決方案。這是我們要求英文能力、細心及積極的原因。

1. 解決全球數據追蹤分析與 SEO 需求與維運。
2. 數據分析工具架構佈建、分析洞察諮詢與管理 (GA、Yandex Metrica、百度統計、GTM、Firebase 等)。
3. 全球推廣數據分析 與 SEO data driven 觀念與操作諮詢。
4. Google 與 Facebook 等主要廣告平台技術導入與新應用研究，架構佈建。
5. 公司內部產品與平台成長與 SEO 優化。
6. 研究最新技術的應用並分析成效與可行性。"
SQL 資料庫工程師,碩誠國際股份有限公司,面議,經歷不拘,台北市松山區,員工80人,,高中,"- 熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。 
- 熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種) 
- 具備Stored Procedure實務"
SQL 資料庫工程師,碩誠國際股份有限公司,面議,經歷不拘,台北市松山區,員工80人,,高中,"- 熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。 
- 熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種) 
- 具備Stored Procedure實務"
資料庫管理師,伯牙網路有限公司,面議,3年以上,台北市內湖區,員工60人,,大學,"-Oracle 11g、MySQL、SQL Server 資料庫管理與優化。
-參與資料庫建置，並對系統架構規劃提供建議。
-資料庫效能分析，針對相關參數及SQL Tuning 進行調校。
-資料庫維護與異常排除。
-具Oracle"
資料庫工程師,億力資訊股份有限公司,面議,經歷不拘,台北市松山區,員工180人,,專科,"1.具備資料倉儲概念 
2.具備SQL、Shell Script技能 
3.熟悉DB基本操作及Stored Procedure開發 
4.熟Hadoop尤佳"
61540-資料分析師(Intern),QNAP_威聯通科技股份有限公司,面議,3年以上,台北市大安區,員工1100人,,大學,"1. 資料蒐集規劃與分析
2. 資料報表開發與分析
3. 非結構化數據分析"
資料/軟體工程師,勤崴國際科技股份有限公司,面議,經歷不拘,台北市中正區,員工170人,,大學,"1. 建置網路服務
2. 分析數據資料"
I67 資料庫管理工程師 (Oracle DBA),台灣大哥大股份有限公司,依公司規定,2年以上,台北市大安區,員工3500人,上市上櫃,大學,"1. Oracle資料庫管理
2. Java平台管理
3. 專案配合"
F-資料分析師,中國人壽保險股份有限公司(總公司),面議,5年以上,台北市松山區,員工13539人,,大學,"1. 資料探勘、資料萃取分析、機器學習。 
2. 金融科技相關計畫。"
資料倉儲工程師,育學雲端股份有限公司,面議,2年以上,台北市中山區,員工40人,,專科,"1.協助資料倉儲或大數據系統規劃與建置。
2.資料倉儲相關系統維運，包括ODS、ETL、DW、DM等。
3.配合業務分析之資料需求，執行資料提供等相關作業。"
資料庫管理專員,眾誠數位行銷有限公司,面議,3年以上,台北市中山區,,,專科,"1.系統維護與建置 
2.儲存環境管理建置 
3.資料庫系統系統建置 
4.備份系統建置 
5.專案管理"
資料平台科 經辦,台北富邦商業銀行股份有限公司,面議,1年以上,台北市,員工7000人,,大學,"1.資料轉換(ETL,Informatica)及Oracle資料庫程式開發
2.ETL/OBIEE/資料倉儲平台管理
2.大數據平台規劃及建置
3.部門營運管理"
Data Scientist 資料分析師 / 資料科學家(GHQ),遊戲橘子數位科技股份有限公司,面議,2年以上,台北市內湖區,員工1000人,上市上櫃,大學,"1. 建立 Data Pipeline，定義分析的範圍、指標以及方法論，調整設計數據模型 
2. 將商業問題轉化為可分析的條件以及狀態 
3. 實際商業活動的數據分析 
4. 使用統計，數學,機器學習等方法分析商業活動產生的資料"
Data Engineer 資料工程師,國風傳媒有限公司,面議,3年以上,台北市內湖區,員工105人,,大學,"充滿熱情及創意的您，加入我們精英的行列。
Data Engineer 資料工程師
工作內容
1. BigData資料蒐集、整理、儲存流程等程式系統開發
2. 網頁、APP、社群的使用者行為追蹤，資料蒐集架構開發
3. 與產品開發及資料團隊"
資料工程師 實習,臺北直接貸金融科技股份有限公司,面議,1年以上,台北市中山區,員工10人,,專科,"工作內容：社群資料與經濟數據資料爬蟲、清理、儲存、分析。
基本技能：Python、R
熟悉套件：BeautifulSoup、Pandas、Numpy
個性特徵：具備團隊默契，能夠建立良好溝通管道。
加分項目：Django、金融交易經驗"
聯強 資料庫工程師(亞太第一大資通訊通路集團),聯強國際股份有限公司,依公司規定,2年以上,台北市中山區,員工5000人,上市上櫃,專科,"(2018菁英計劃)於集團總部負責全球各地營運系統之研發與管理。每年投資5億打造國際級軟體之研發，有完善的專業培訓課程，歡迎具國際觀的有志人才加入。

1.資料庫日常維護(監控/備份/異常處理)。
2.資料庫壓力測試，SQL語法調校。
3"
"社群資料工程師 (資料平台工程師, Java)",意藍資訊股份有限公司,面議,經歷不拘,台北市大安區,員工75人,,專科,本公司為社群資料分析的專業領導廠商，提供全國規模最大的網路社群監測與分析平台《OpView社群口碑資料庫》，涵蓋台灣地區九成以上的社群媒體，在數十億筆的雲端資料庫內，即時精確地分析網路上的口碑聲量，是數位行銷時代重要的工具。因此，邀請想投入資料
RD20295 軟體工具與資料庫開發工程師/高級工程師,華碩電腦股份有限公司,面議,經歷不拘,台北市北投區,員工6500人,上市上櫃,大學,"1.開發BU重要專案產品之分析資料庫相關重要工具
2.開發有效直接改善專案執行相關工具與系統"
資料工程研發工程師 (Python Engineer),大數據股份有限公司,面議,2年以上,台北市中山區,員工45人,,大學,"本公司為專業社群資料分析廠商，
提供網路社群分析大數據平台《KEYPO大數據關鍵引擎》，網羅社群與媒體平台，透過人工智慧與機器學習在海量資料中洞察網路口碑，讓行銷與決策如虎添翼綜觀全局。
推出粉專分析大數據平台《FANSDO粉絲行為追蹤器"
(約聘)Hadoop資料工程師,中華系統整合股份有限公司,面議,1年以上,台北市大安區,員工115人,,大學,"1.大數據資料ETL及資料解析程式開發及維護(包含行動/寬頻瀏覽、行動位置資料、MOD收視及使用行為、WiFi使用行為、AI應用資料等) (ETL工具包含 VConsole、Kylo等)
2.大數據資料品質檢核程式開發與維護
3.大數據資料"
資料庫程式設計師,志弘資訊股份有限公司,依公司規定,4年以上,台北市大同區,員工20人,,專科,"1.依據使用者需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。
2.規劃、執行資料庫資料備援及回覆計畫。
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。
4"
資料分析師(金融)-B100,精誠資訊股份有限公司,面議,8年以上,台北市內湖區,員工2000人,上市上櫃,大學,"於DWH Data Analysis工作經驗5年以上：
1. 熟悉銀行核心系統(Core Banking)或其它相關業務
2. 具備銀行業DWH資料分析與建立Modeling經驗
3. 具備跨平台資料分析
4. 具Stored Procedure"
資料庫開發工程師,善農科技有限公司,月薪 5萬元 至 7萬元,1年以上,台北市中山區,員工15人,,大學,"1. 管理公司現有資料庫並依需求及環境開發系統架構與設計
2. 撰寫程式，不斷配合公司農業專家獲取植物栽培的最佳化數據
3. 熟悉PHP開發，以 RESTful方式制定 API供APP端呼叫後端伺服器
4. 熟悉SQL資料庫
5. 資料庫"
資料庫開發工程師,億力資訊股份有限公司,面議,經歷不拘,台北市大同區,員工180人,,專科,"1.具有date Mart經驗
2. 3+ yrs on ETL/Data Warehouse
3. 熟悉資料庫
4. .具有big data經驗尤佳
5. 配合專案需求駐點開發"
資料庫程式設計師,德義資訊股份有限公司,面議,1年以上,台北市中正區,員工175人,,專科,"1. 熟悉Store Procedure (Oracle)
2. 參與資料轉換"
工程師(資料庫維護),PChome Store_商店街市集國際資訊股份有限公司,面議,2年以上,台北市大安區,員工100人,,大學,ORACLE資料庫建置、維護、故障排除
海量資料庫工程師,綠光能數位有限公司,面議,經歷不拘,台北市松山區,,,大學,"1.公司內部及客戶資料庫建立管理及維運
2.有統計、機率、資料探勘(Data Mining)
3.對資料庫有興趣
4.對 Python 程式開發及調教有興趣
5.管理及架設各種資料庫高可用度方案
6.有資料庫認證者為佳"
資深資料庫管理師 (SQL Server),真好玩娛樂科技股份有限公司,面議,2年以上,台北市中山區,員工130人,,專科,"1.現有SQL Server管理與維護。
2.熟悉T-SQL 語法、Stored Procedure、Trigger、Function、View等編寫。
3.熟悉資料庫系統管理監控,效能調校。
4.熟悉規劃、執行資料庫資料備援及回覆計畫"
DBA 資料庫工程師 (熟MS SQL),聖森股份有限公司,面議,2年以上,台北市內湖區,員工70人,,專科,"1.依據使用者需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。
2.規劃、執行資料庫資料備援及回覆計畫。
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等"
資料庫與檔案管理人員,西基電腦動畫股份有限公司,面議,1年以上,台北市南港區,,,學歷不拘,專案資料庫開發維護與整合
資料庫設計師(台北),新研科技股份有限公司,月薪 3萬元 至 4萬3仟元,經歷不拘,台北市大安區,員工12人,,高中,"1. 熟悉MS SQL, 或是 MySQL, PostgreSQL 任一。
2. 能依系統需求規畫資料庫。
3. 能撰寫資料庫程式者佳。"
Big Data資料平台架構師,歐立威科技股份有限公司,面議,經歷不拘,台北市大同區,員工20人,,專科,"1.依據使用者需求，參與巨量資料庫／資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。
2.規劃、執行資料庫資料備援及回覆計畫。
3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO"
後端資料工程師 -D,CHOCO TV_巧克科技新媒體股份有限公司,面議,經歷不拘,台北市松山區,,,大學,"CHOCOLABS邀請，夥伴來作伴

☞ 協助建立後端資料處理與分析系統
☞ 資料模型設計與優化
☞ 協助開發爬蟲程式
☞ 必備技能-程式語言：Python / Javascript  (擇一)
☞ 必備技能-使用工具：Docker"
I176 Data Scientist 資料分析師,台灣大哥大股份有限公司,面議,3年以上,台北市大安區,員工3500人,上市上櫃,碩士,"(1)採用AI 資料分析技術，建置行銷業務應用主題模型
(2)支援營運/行銷之資料分析應用"
[資訊部] 資料庫管理師/DBA,酷遊天股份有限公司,面議,3年以上,台北市南港區,,,高中,"1. 參與專案訪談，審核資料庫結構
2. DB權限管理，維護DB程式（Trigger, Function, Backup）
3. 監控DB資源利用情況，調核所有SQL
4. 提供諮詢，維護DB欄位文件及定義"
資料倉儲程式開發人員,遠東國際商業銀行股份有限公司,面議,5年以上,台北市中正區,員工2466人,,大學,負責銀行資料倉儲系統資料整合及應用程式開發
[RD] DBA 資料庫管理師 (Mysql),天堂遊戲有限公司,面議,3年以上,台北市信義區,,,專科,"1. 負責 Mysql架設、管理、維護和規劃。對MySQL有經驗者佳！
2. 有效能調校經驗者佳，懂 Partition 切割，對Index有深入了解
3. 有獨立規劃資料庫系統經驗者
4. 執行及時排數據庫故障, 並對數據庫進行持續性能"
資料管理師(BI分析),雄獅資訊科技股份有限公司,面議,經歷不拘,台北市內湖區,員工170人,,大學,"1.Data Warehouse及Data Mart維護與優化
監控資料庫效能，並適時針對相關參數及SQL進行調校。
分析非結構化資料。
巨量數據分析處理架構設計。
2. 資料分析
與內部客戶共同梳理作業邏輯。
彙整企業內部ERP系統"
大數據資料處理工程師,現觀科技股份有限公司,面議,經歷不拘,台北市中正區,員工80人,外商公司,專科,"1.開發大數據系統資料處理平台
2.串流資料平行化處理程序開發，熟悉分散式運算、平行運算
3.解決大量資料處理時所衍生的效能、擴充、與維護問題
4.具有大數據資料解析程式開發能力 
5.與其他系統開發工作團隊配合
6.能獨立作業，抗壓性"
資料庫程式設計師,聯邦商業銀行股份有限公司,依公司規定,經歷不拘,台北市內湖區,員工3500人,,大學,資料倉儲系統開發與維護
【研發替代役】資料科學家,國泰人壽保險股份有限公司_總公司_國泰金控,面議,經歷不拘,台北市內湖區,員工30000人,,大學,"1.與跨部門業務合作，分析客戶行為及數據洞察，協助商業決策、商機探索。
2.運用機器學習（分群、關聯及迴歸等演算法）、深度學習方法，建置預測模型，找出潛在的目標客群，協助行銷名單產製。
3.透過資料探勘及機器學習從數據中創造出具商業價值之解決方案 。"
I170 資料分析技術主管,台灣大哥大股份有限公司,面議,8年以上,台北市大安區,員工3500人,上市上櫃,大學,"1.人員管理/行政管理/工作調度
2.資料分析業務(新創服務,myfone,維修,倉儲,預付卡,台灣大會員,VIP等分析)"
資料分析師_研發替代役,國泰人壽保險股份有限公司_總公司_國泰金控,依公司規定,經歷不拘,台北市內湖區,員工30000人,,碩士,"1.資料建模與預測;
2.機器學習API服務開發;
3.建立機器學習資料流"
資料倉儲軟體工程師,特力集團_特力股份有限公司,面議,5年以上,台北市內湖區,員工1000人,上市上櫃,專科,"1.DW資料倉儲系統日常維運
2.DW資料倉儲系統專案開發
3.DW資料倉儲系統資料交換ETL工具作業與SQL程式撰寫
4.BI商業智慧分析系統開發(SSAS/BO or SQL2016 POWER BI)
5.Big Data"
資訊人員（資料分析人員）,國票綜合證券股份有限公司,依公司規定,3年以上,台北市大同區,員工1056人,,大學,"1.客戶資料分析
2.客戶行為分析
3.業務分析"
資深資料庫程式設計師,英屬維京群島商博裕科技有限公司台灣分公司,面議,5年以上,台北市內湖區,員工107人,,專科,"1.資料庫系統建置維護(監控/備份/異常處理)
2.客制化報表查詢
3.配合開發團隊設計資料庫&撰寫SQL指令
 
1.Work with project managers to provide best solution"
【數位所】資料分析工程師,資策會_財團法人資訊工業策進會,面議,1年以上,台北市松山區,員工2000人,,碩士,"1.開發能源領域資料分析核心演算法
2.專案計畫執行
3.具備Data/Text Mining/數值統計/Machine Learning相關研究或程式開發經驗"
【研發替代役】資料工程師,富邦人壽保險股份有限公司(總公司),依公司規定,經歷不拘,台北市內湖區,員工22044人,,碩士,"1.從大量客戶交易、商品等數據資料中挖掘使用者行為建立商品推薦系統模型
2.研發、評估、建置或導入商敏推薦系統"
I149 資料分析工程師,台灣大哥大股份有限公司,面議,3年以上,台北市大安區,員工3500人,上市上櫃,碩士,"1. Big Data 資料處理與分析
2. Big Data 平台管理與維運
3. JAVA 系統平台開發與維護"
雲端資料工程師 (Cloud Data Engineer),91APP_九易宇軒股份有限公司,面議,3年以上,台北市南港區,員工300人,,大學,"自動化的方法處理資料，熟悉大量資料處理與分析，使數據分析與應用產品化
-電腦配備MacBook Pro 13"" (16G RAM/256G SSD)"
Fullstack工程師- 資料爬蟲,國風傳媒有限公司,面議,3年以上,台北市內湖區,員工105人,,大學,"充滿熱情及創意的您，加入我們精英的行列。
Fullstack工程師- 資料爬蟲
工作內容
1. 爬蟲架構開發
2. 網站程式開發及維護
3. API 及後台系統開發及維護"
資料倉儲系統工程師,國泰人壽保險股份有限公司_總公司_國泰金控,面議,經歷不拘,台北市內湖區,員工30000人,,大學,"只要自認為有邏輯性、對資訊有熱忱即可!
歡迎對資料倉儲有興趣的學生加入我們!
大學畢業保證月薪4萬以上!!!!

負責資料倉儲系統、資料採礦系統和OLAP線上即時分析系統之規劃、開發與維護。"
資料工程師(全職 or 一週至少四天實習),革勢科技股份有限公司,面議,經歷不拘,台北市大安區,,,大學,"職位描述:
運用機器學習、深度學習演算法為外匯、股票與期貨設計交易策略與建模，以及日常維護交易系統和回測系統。"
資料庫管理員(金石堂網路書店),金石堂網路書店_金石網絡股份有限公司,面議,經歷不拘,台北市中正區,,,專科,"1、資訊系統開發與維護.
2、網站系統資料日常性維護.
3、系統文件撰寫."
