jobName,companyName,salary,experience,place,companySize,special,school,description
【校園徵才專區】Big Data分析工程師,資策會_財團法人資訊工業策進會,面議,經歷不拘,台北市松山區,員工2000人,,大學,"1.分散式叢集系統架構規劃與建置
2.處理大量APP/網站使用資料，分析使用者行為，建構模型
3.巨量資料的即時收集、運算處理和分析搜尋"
[2018研發替代役暨預聘]Operations Research Data Scientist_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,經歷不拘,台北市內湖區,員工83000人,上市上櫃,碩士,"「台達研究院」成立於2013年，除致力於大數據分析及物聯網應用與解決方案的開發與整合，加速企業轉型成功，也積極與產官學研生態體系協作，以開放創新模式，創造多贏生態圈。

本職主要工作內容:
 
(1) 應用Operations Research之技術解決與優化生產製造相關專案。
(2) 負責生產排程優化、運輸派送問題優化、設備預防性維護(predictive maintenance)機制優化，或產能瓶頸優化等改善專案。
(3) 研究與開發分析優化技術之演算法。
(4) 跨功能單位溝通合作與專案管理。
(5) 需具備製造業、半導體業、面板業或其他生產相關之專案工作或研究經驗。"
[2018研發替代役暨預聘]Machine Learning Data Scientist_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,經歷不拘,台北市內湖區,員工83000人,上市上櫃,碩士,"「台達研究院」成立於2013年，除致力於大數據分析及物聯網應用與解決方案的開發與整合，加速企業轉型成功，也積極與產官學研生態體系協作，以開放創新模式，創造多贏生態圈。 

本職主要工作內容:

1. 以統計與機器學習手法分析資料，尋求解決問題的方案
2. 與團隊合作，進行較大規模的資料分析工作
3. 協助資料分析服務業務之推動"
一帆-大數據應用推展處-Data Analyst / 資料分析師,智冠科技股份有限公司,面議,經歷不拘,台北市南港區,員工400人,上市上櫃,大學,"1. 任一款遊戲的玩家
2. 第三方社群資料擷取,進行文字探勘.
3. 消費者生命週期相關演算法研究實作
4. 研究報告撰寫,針對各別客戶提供客製化的精準行銷策略建議."
2018暑期實習_資訊工程師(Data Center)_Corp. IT(台北內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,依公司規定,經歷不拘,台北市內湖區,員工83000人,上市上櫃,大學,"《工作內容》
1. 協助資料中心機房監控、維運、第一線處理
2. 協助資料中心伺服器、虛擬主機等相關支援設定與文件
3. 協助資料中心雲端服務相關技術與文件
《需求條件》
1. 對機房設備管理有興趣。
2. 對機房伺服器維護、虛擬技術等有概念與興趣。
3. 對雲端服務(Azure, AWS…)有相關經驗者佳。
4. 歡迎大三~碩一 資訊相關科系同學主動應徵"
JAVA 系統架構師,藍科數位科技股份有限公司,面議,4年以上,台北市內湖區,員工90人,,專科,"Java Architect. 系統架構規劃.Big Data相關的解決方案
1. 需熟OOA、OOD、MVC架構、Design Pattern
2. 具Java開發技術與軟體架構規劃專業能力
3. 能掌握市場最新趨勢與業界動能
工作態度積極，能"
商業智慧程式設計師 ~ 資深系統分析師,(總公司)南山人壽保險股份有限公司,面議,經歷不拘,台北市信義區,員工4000人,,大學,"●主要應用平台: SAP BW(Business Warehouse)、SAP HANA 資料庫、及SAP Data Services ETL工具
●學習、了解及維護 SAP HANA 資料市集(Data Mart)的相關應用系統功能、設定及資料"
資料工程研發工程師 (Python Engineer),大數據股份有限公司,面議,2年以上,台北市中山區,員工45人,,大學,"推薦演算法、NLP(自然語言處理)、語意分析方法；熟悉Deep Learning演算法，具備Big Data 分析經驗尤佳。
- 有在 Linux (Ubuntu)環境下開發的經驗，熟悉docker。
- 熟悉至少一套容器調度工具，Docker"
銀行系統分析師,元赫科技股份有限公司,面議,3年以上,台北市中山區,,,專科,"1、多年系統分析師專案資歷
2、需熟Stored procedure、資料庫分析、Data Mart/Data Set，
3、銀行背景、資料倉儲背景尤佳。"
Database Architect 資料庫架構師,Gogoro Taiwan Limited_睿能創意股份有限公司,面議,5年以上,台北市松山區,員工900人,,大學,"1. Lead the development and execution of the data strategy
2. Own the systems integration design and build
3. Plan for Big"
軟體工程師(證券),凌群電腦股份有限公司,面議,經歷不拘,台北市萬華區,員工950人,上市上櫃,大學,軟體開發設計、架構設計、資料設計、系統整合、軟體研發
資深程式設計師,耀宏科技股份有限公司,月薪 5萬元 至 8萬元,5年以上,台北市內湖區,員工10人,,專科,"1.軟體應用程式開發、設計元件、撰寫、並進行單元測試除錯 
2.需懂 OODP、熟悉 Spring (MVC、Data) 開發框架 
3.熟悉前端與後端網頁程式開發、系統設計、資料庫設計者 
4.具Spring MVC、restful"
BI Project Consultant,澳洲商冠衡資訊股份有限公司台灣分公司,面議,3年以上,台北市大安區,,,大學, various data warehousing environments.  Our organisation is tool agnostic in our approach to delivering the best results to their
【Software Engineer】Machine Learning Scientist / 機器學習科學家,瑞嘉軟體科技股份有限公司,面議,3年以上,台北市內湖區,員工180人,,大學,"• Perform feature engineering, building and optimizing classifiers using machine learning techniques.
• Data mining using"
應用軟體工程師,凱銳光電股份有限公司,面議,3年以上,台北市內湖區,員工150人,,大學," SDK, NDK, and framework structure. 
3. Develop big data analying solution and link multiple cloud services on our platform."
"Platform integration specialist, Platform Services",莫克斯行動加速有限公司,面議,1年以上,台北市中山區,,,大學,"You will be responsible for:
Supporting integration of apps on to data platform via SDK integration and API calls
Work"
AWS/Redshift Architect,海盜船科技股份有限公司,面議,5年以上,台北市松山區,員工300人,外商公司,大學, Datawarehouse experience who enjoys working with data and latest technologies to deliver compelling solutions that integrate
Game Server Software Engineer,彩得線上娛樂股份有限公司,面議,經歷不拘,台北市內湖區,員工100人,,專科,"。

若您對本職務有興趣，請上104投遞履歷給我們，以便跟您聯繫安排面試。

面試過程中我們會問您幾個程式設計問題，尤其是關於運用適當的 Collection，Container，Data Structure 來做資料處理常會用到的工作如"
Python Backend Engineer,街口電子支付股份有限公司,面議,3年以上,台北市松山區,員工70人,,大學," fundamentals, including data structures, design patterns, testing, and debugging skills
5. Experience asynchronous programming"
大數據科學平台架構師/資料工程師,艾斯移動股份有限公司,面議,2年以上,台北市大安區,員工25人,,碩士,"Positions: Data Science Platform Architect / Senior Data Engineer / Data Engineer
Responsibilities:
1. Design and help"
Search_Content Analyst & Knowledge Engineer 網路資訊分析師,香港商雅虎資訊股份有限公司(Yahoo!奇摩),面議,2年以上,台北市南港區,員工1200人,外商公司,大學," including content management and programming, testing and training data, query analysis and insights, and product quality"
大數據平台架構師 (技術處長)-T10L,精誠資訊股份有限公司,面議,5年以上,台北市內湖區,員工2000人,上市上櫃,大學,"1.Big Data Consulting Service
2.Technical Support Task Collaboration
3.Cloud Services and Artificial Intelligence System"
D4000 機器學習/資料科學工程師,富邦媒體科技股份有限公司(富邦momo),面議,3年以上,台北市內湖區,員工1800人,,大學,"We are looking for proven technical, hands-on Data Science and Machine Learning (AI) Engineers with a broad knowledge of"
資料倉儲工程師,育學雲端股份有限公司,面議,2年以上,台北市中山區,員工40人,,專科,"1.協助資料倉儲或大數據系統規劃與建置。
2.資料倉儲相關系統維運，包括ODS、ETL、DW、DM等。
3.配合業務分析之資料需求，執行資料提供等相關作業。"
SAP BI設計-B21C,精誠資訊股份有限公司,面議,經歷不拘,台北市內湖區,員工2000人,上市上櫃,專科,"1. BI需求訪談
2. 開發BI報表
3. 具備SQL能力佳"
"Database Engineer (NOSQL, MI)",現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,大學,"For analyzing the lifestyles of mobile users based on big data from mobile operators, the candidate will work closely with"
數據科學家/人工智慧科學家,艾斯移動股份有限公司,面議,1年以上,台北市大安區,員工25人,,大學,Available Positions: Data Scientist / Machine Learning Scientist / Artificial Intelligence Scientist / Optimization
資料分析師,凌群電腦股份有限公司,面議,經歷不拘,台北市萬華區,員工950人,上市上櫃,大學,"1.負責資料分析,系統分析 , 程式開發
2.熟悉.Net,Java等 , 有 big data經驗為佳"
【台中/台北】Python Backend Engineer 後端工程師,兆洋資訊股份有限公司,面議,經歷不拘,台北市內湖區,員工130人,,碩士," application
4. Be responsible for big data analysis products, and cloud server development
5. Design the logic algorithm of"
Elite100- IoT後端軟體研發工程師Backend Engineer(歡迎應屆畢業生),Advantech_研華股份有限公司,面議,經歷不拘,台北市內湖區,員工8000人,上市上櫃,大學,"1. To build up and design IoT Cloud Platform & Data Infrastructure 
2. To handle and tune overall system platform"
Golang Backend Engineer,現觀科技股份有限公司,面議,1年以上,台北市中正區,員工80人,外商公司,大學,"* Integrating web-service backend with current data processing framework.
* Implement the web service API and GUI based on"
I149 資料分析工程師,台灣大哥大股份有限公司,面議,3年以上,台北市大安區,員工3500人,上市上櫃,碩士,"1. Big Data 資料處理與分析
2. Big Data 平台管理與維運
3. JAVA 系統平台開發與維護"
生物資訊助理工程師 / 工程師-生物資訊部,行動基因生技股份有限公司,面議,2年以上,台北市內湖區,員工50人,,碩士,"1. 次世代定序資料分析 NGS data analysis
2. 癌症生物資訊資料分析與資料庫建置  Bio-informatics analysis and database construction for cancer research."
軟體高級工程師,台聚集團_台聚管理顧問股份有限公司,面議,3年以上,台北市內湖區,,,碩士,"BI, Big Data, 包括ERP與自行客製化等各種系統資料，對製造(質量提昇)、銷售、採購與財務會計等不同構面，提供不同維度 量化管理資訊的目標。
導入AI, 工業4.0，連結IoT物聯網，以加強對產銷存等資料的收集與分析。"
資料工程師(研發替代役可)(NC-痞客邦研發中心),PIXNET_優像數位媒體科技股份有限公司,依公司規定,經歷不拘,台北市中山區,員工140人,,碩士,"項目。

主要工作如下：
•將演算模型給予產品化，針對系統效能其穩定度做最大提升。
•設定並實作API，並符合站內某些高流量需求。
•設定並實作Data Pieline，將不同來源及不同特性的資料，給予統一整理和歸納。
•系統維運：自動"
ENGINEERING - Maching Learning,柯賓漢數位金融科技有限公司,面議,經歷不拘,台北市信義區,員工50人,,大學,"[Responsibilities]
- Actively monitor and identify data disparities and suspicious activity early.
- Detect money"
Web Front End Developer_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,面議,經歷不拘,台北市內湖區,員工83000人,上市上櫃,大學,"Established in 2013, Delta Research Center (DRC) is devoted to big data analytics as well as the development and"
【中區處】IT &數據工程師,資策會_財團法人資訊工業策進會,依公司規定,1年以上,台北市中山區,員工2000人,,碩士,"1. 進行製造單位各類數據的採集、清洗、分析、可視化任務。
2. 配合部門發展工業4.0、MES/APS、M2M/IOT、Big Data、Web/App等領域開發支援。
3. 物聯網相關數據分析與應用。"
Backend Developer,艾普麥斯特股份有限公司,面議,3年以上,台北市松山區,員工16人,,專科,"▒ Develop and operate backend systems related to data access, collection, processing and storage.
▒ Responsible for laying"
Product Manager (Mobile Advertising DMP),現觀科技股份有限公司,面議,3年以上,台北市中正區,員工80人,外商公司,大學,The Product Manager will be responsible for the development of Data Management Platform (DMP) solution.  The role involves
Machine Learning Scientist,沛星互動科技股份有限公司,面議,3年以上,台北市信義區,,,大學," analyzing and extracting valuable information from large amounts of business data
3. Design, develop and test advanced"
[研發替代役]Machine Learning Scientist,沛星互動科技股份有限公司,面議,經歷不拘,台北市信義區,,,大學," analyzing and extracting valuable information from large amounts of business data.
3. Design, develop and test advanced models"
Python Web Developer_Corp. IT(台北內湖),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,依公司規定,3年以上,台北市內湖區,員工83000人,上市上櫃,大學,We are looking for a Python Web Developer responsible for managing the network of data and automatic Delta network. Your
904-資料倉儲軟體工程師,安泰商業銀行股份有限公司,面議,3年以上,台北市信義區,員工2000人,上市上櫃,大學,負責銀行內部資料倉儲(Data Warehouse)、視覺化分析平台及信用風險模型資料庫維護。
Backend Developer,Nexio Technology Limited_睿世軟體科技股份有限公司,面議,1年以上,台北市內湖區,,,大學,"- Work with team members on designing, developing, and unit-testing new features and modifications 
- Design data"
Python Software Developer,海峰電腦股份有限公司,面議,2年以上,台北市內湖區,員工1003人,,大學," database that will collect and process large amounts of product data. 

Candidates's minimum requirement should know object"
系統分析師,風行天股份有限公司,面議,3年以上,台北市中山區,員工35人,,專科,"1.需求訪談及需求功能分析。
2.系統流程規劃與功能項目設計。
3.系統規格書及軟體規劃書文件撰寫。
4.OOP系統及SOA架構設計。
5.需了解資料庫特性及運作機制。"
php工程師,伊賀本數位資訊股份有限公司,面議,經歷不拘,台北市南港區,,,專科,"1、精通PHP+MySQL程式設計及開發，擁有良好的程式碼習慣，要求結構清晰，命名規範，邏輯性强，程式碼冗餘率低；            
2、有開源架構程式碼的分析能力，可以使用主流PHP框架（ThinkPHP，YII，CI等）和jQuery框架進行開發；             
3、熟練使用MySQL資料庫，可以寫出高效的SQL語句；            
4、熟悉Memcache，redis等緩存策略，熟悉sphinx者優先；            
 5、熟悉Linux開發環境和SVN等類似的項目管理軟體，能很快適應Linux開發環境，熟悉Shell；            
6、具備很好的學習鑽研能力，良好的商業道德和個人職業道德，工作能够服從安排；有很强的事業心和進取精神，能承受一定的工作壓力；"
Sr. Product Analytics Manager  /  Product Analytics Manager,CatchPlay_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,面議,5年以上,台北市內湖區,員工150人,,大學,Do you have a passion for digging deep into user data to deliver new insights that can impact millions of customers? We are
系統整合分析師(南港)- 雲端創新應用處,神基科技股份有限公司,面議,3年以上,台北市南港區,員工550人,上市上櫃,大學," and support global business growth.
3. Integrate tools and services for various areas of cloud computing, including data"
4361: Sr. Cloud Engineer/ Staff Engineer (DCS),Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學,"Overview

 

DCS (Data Center Service) team provides hybrid cloud solutions in data center to empower Trend Micro global"
[Corporate] Sr.Engineer(Developer),願境網訊股份有限公司_KKBOX,面議,5年以上,台北市南港區,員工400人,,大學," complex programming and data structure problems.
3. Experience in one or more of the following languages: C, C++, Go, Java"
Tableau Server Admin and Developer,海盜船科技股份有限公司,面議,5年以上,台北市松山區,員工300人,外商公司,大學, with data and latest technologies to deliver compelling BI Analytics solutions that integrate disparate systems such as ERP
DevOps工程師,賽福瑞資訊有限公司,面議,3年以上,台北市中山區,員工60人,,大學," service architecture that handles large data transaction.
• Work with development team to handle build/deployment automation"
資料倉儲軟體工程師,特力集團_特力股份有限公司,面議,5年以上,台北市內湖區,員工1000人,上市上櫃,專科,"1.DW資料倉儲系統日常維運
2.DW資料倉儲系統專案開發
3.DW資料倉儲系統資料交換ETL工具作業與SQL程式撰寫
4.BI商業智慧分析系統開發(SSAS/BO or SQL2016 POWER BI)
5.Big Data"
(內湖總公司)資料倉儲軟體工程師,特力集團＿HOLA＿HOLA CASA＿HOLA Petite＿Crate&Barrel＿特力屋股份有限公司,面議,5年以上,台北市內湖區,員工3700人,,專科,"1.DW資料倉儲系統日常維運
2.DW資料倉儲系統專案開發
3.DW資料倉儲系統資料交換ETL工具作業與SQL程式撰寫
4.BI商業智慧分析系統開發(SSAS/BO or SQL2016 POWER BI)
 5.Big Data"
IT Manager (總部),中華賓士汽車股份有限公司,面議,10年以上,台北市北投區,員工930人,,大學," of all projects. Such projects could include software implementation, data security measures or website development.
4"
產險-商業智慧(BI)分析師(內湖),富邦產物保險股份有限公司,依公司規定,2年以上,台北市內湖區,員工2611人,,大學,"1.商業智慧(BI)及管理報表開發、管理及維護。
2.依據使用者需求制訂資料倉儲模型(Data Mart)。
3.配合業務分析之資料需求，執行資料整合及提供等相關作業。"
Principal SW engineer,美商碧方股份有限公司台灣分公司,面議,8年以上,台北市中山區,,外商公司,大學," device data into actionable insight
• Participation in the architecture and design of the system
• Improve and maintain new"
Sr. Software Engineer,美商碧方股份有限公司台灣分公司,面議,4年以上,台北市中山區,,外商公司,大學," cutting edge technologies to convert device data into actionable insight
• Improve and maintain new and existing functionality"
Senior Software Developer (NXP Taipei),NXP Semiconductors Taiwan Ltd._台灣恩智浦半導體股份有限公司,面議,5年以上,台北市南港區,員工2800人,外商公司,大學," data migration, interaction with architects, business analysts and customers. You will learn a great deal and have fun too"
系統分析師,皓展資訊股份有限公司,面議,3年以上,台北市信義區,員工32人,,專科,"1.執行需求訪談及系統分析作業
2.Web應用系統雛形設計
3.撰寫需求規格書(SRS)
4.主動、負責具良好溝通協調能力
5.3年以上資訊系統與程式設計相關工作經驗"
AI Backend Engineer,沛星互動科技股份有限公司,面議,3年以上,台北市信義區,,,大學," data in the cross-screen era, to process information efficiently while achieving our goals, and to solve new and exciting real"
(新事業處-新視域科技) 後端工程師,賜鴻科技有限公司,面議,2年以上,台北市松山區,員工20人,,大學," our OCMS system  possible.

Responsibilities  

Online / backend systems and data structure architecture
Online / backend"
工程類--Software Engineer/Manager,華邦電子股份有限公司,面議,2年以上,台北市大同區,員工1900人,上市上櫃,大學," more awesome
4.Assist to build and maintain our data pipeline
5.Monitor and troubleshoot day to day errors"
Backend Engineer 後端軟體工程師,湛研科技股份有限公司,面議,經歷不拘,台北市松山區,,,學歷不拘,", processing large volume video data, handling massive concurrent requests etc. He/she enjoys working closely with other engineers"
2535 - Principal Software Engineer,Digital River_美商亞太數位潮流科技有限公司台灣分公司,面議,8年以上,台北市大安區,員工100人,外商公司,大學," learning, with practical experience with ML libraries, can dive into data and discover hidden patterns and solve real world"
[Corporate] Sr.Engineer(Architect),願境網訊股份有限公司_KKBOX,面議,5年以上,台北市南港區,員工400人,,大學," implementing practical solutions to highly complex programming and data structure problems.
3. Experience with full stack"
Junior Software Developer (NXP Taipei),NXP Semiconductors Taiwan Ltd._台灣恩智浦半導體股份有限公司,面議,1年以上,台北市南港區,員工2800人,外商公司,大學," data migration, interaction with architects, business analysts and customers. You will learn a great deal and have fun too"
"Sr. Software Developer (Java, Python)",台灣米高蒲志國際股份有限公司,面議,3年以上,台北市大安區,,,大學," care.

Their technologies are Linked with Big Data, Advanced Visualization, Autonomous Learning, Cognitive Feeling, Machine"
工程類--IT Engineering and Architect Director [台北],華邦電子股份有限公司,面議,5年以上,台北市大同區,員工1900人,上市上櫃,大學,", incorporating data analytics and UX optimization, in order to deliver business requirement in an effective and efficient"
Verilog/VHDL IC Design 硬體設計工程師,偉薩科技有限公司,面議,經歷不拘,台北市萬華區,員工8人,,大學,"* Design and develop RTL for Big Data platform. 
* Defines and documents RTL changes required for emulation/FPGA"
FPGA Design 硬體設計工程師,偉薩科技有限公司,面議,經歷不拘,台北市萬華區,員工8人,,大學,"* Design and develop RTL for Big Data platform.
* Defines and documents RTL changes required for emulation/FPGA. 
* Tests"
MKT類--Marketing Manager/Director [台北],華邦電子股份有限公司,面議,5年以上,台北市大同區,員工1900人,上市上櫃,大學," our target customers
• Drive consistent, relevant traffic and leads; define data-driven metrics and experiments to rapidly"
大數據/人工智慧 IC Design 硬體設計工程師,偉薩科技有限公司,面議,經歷不拘,台北市萬華區,員工8人,,大學,"* Design and develop RTL for Big Data platform.
* Defines and documents RTL changes required for emulation/FPGA. 
* Tests"
數位營運中心徵聘 ASP.Net C# 程式設計師,中國文化大學_推廣教育部,面議,經歷不拘,台北市大安區,員工300人,,大學,"的 API使用，如 Facebook API、Google Data API (Maps、Calendar)，OAuth、OpenID、SSO等授權方式運作模式


★未來想學的【新技能】
   1.iOS App 開發 (Swift)
   2"
PHP Developer / Senior PHP Developer,天下雜誌股份有限公司,面議,1年以上,台北市中山區,員工500人,,大學,We are looking for a PHP Developer responsible for managing back-end services and the interchange of data between the
P01714 Threat Intelligence Analyst 威脅情報分析師,新加坡商星盾科技有限公司台灣分公司,面議,3年以上,台北市中山區,員工20人,,大學," from packets, logs, real time events, and historical data
• Apply statistical, data mining, and machine learning techniques to"
營運資料分析或數據工程師,利明顧問有限公司,面議,經歷不拘,台北市中正區,,,大學,"利明顧問的團隊，主要協助美洲及歐洲客戶確認其大中華地區的商業夥伴是否遵守智慧財產合約的規範。 綜合資料分析及產業知識，協助控制其國際客戶多樣化的企業風險和提升客戶的企業利益。如果你是個有正義感且經常喜歡探討你所接觸事務的科技業精英，這個職位也許適合你。

主要工作內容：
• 資料/數據分析 -  依據需求，設計資料分析程式和模組，取出可供驗證的資訊; 利用Excel, Access, or SQL 集聚控制資訊並快速地辨識及報告差異
• 營運和產品分析 – 產品相關技術調查和營運數據統計分析
• 市場分析 – 產業市場、競爭者動態及客戶需求情報蒐集與調查研究專案規劃
• 方案追蹤

工作條件：
• 熟悉SQL語言或其它程式語言做海量資料分析
• 對SAP、ORACLE 或其他ERP系統及財務套裝軟體有經驗者尤佳
• 具資訊收集與報表處理相關經驗
• 熟悉電子產業者佳
• 數字分析能力佳
• 須精通Excel （或 Access)
• 需不定時在中國、香港、台灣、東南亞出差

人格特質：
具領導特質、溝通協調能力、數理邏輯思考組織觀念、數字分析力。對數字靈敏、主動積極、細心沉穩、學習力強、具組織、執行、整合能力、企圖心、抗壓性高，必要時能配合加班或外地出差、積極凡事正面思考。"
軟體工程師 (Backend 開發),奇蹟行動科技有限公司,面議,經歷不拘,台北市中山區,,,專科,"1. 參與設計及開發 Backend 軟體之分析、設計以及程式撰寫。
2. 依產品規劃執行 Backend 軟體架構及模組之設計，與軟體架構分析。
3. 協助研發或研究產品所需的技術
4. 維護、執行與更新現有軟體"
程式設計師,耀宏科技股份有限公司,月薪 4萬元 至 6萬元,1年以上,台北市內湖區,員工10人,,專科,"1. Java程式語言,可使用 Spring MVC 框架，至少有2~3年開發Web應用程式經驗者。 
2. 對元件化開發方式有興趣者或經驗者 
3. 對 Javascript, jQuery, CSS, Bootstrap 有經驗 
4. 熟RWD、WebService技術與開發經驗 
5. 熟悉DB2資料庫尤佳
    具數理邏輯能力強者尤佳"
全端軟體工程師 (FullStack - Backend + Frontend開發),奇蹟行動科技有限公司,面議,經歷不拘,台北市中山區,,,專科,"1. 熟悉Javascript 語言，用於前端與後端 (Javascript + Node)
2. 熟悉任何一組主流前端Framework (React, Vue or AngularJS)
3. 熟悉後台開發 (Nodejs, Express, ...etc)
4. 熟悉資料庫處理與設計 (MySQL, MongoDB, ...etc)"
軟體工程師 (中長期實習生 Backend 開發),奇蹟行動科技有限公司,面議,經歷不拘,台北市中山區,,,專科,"針對大專院校在校生實習機會，以能長期合作者優先。
會有專業的教育訓練，以確保能協助與執行專案的開發

1. 參與設計及開發 Backend 軟體之分析、設計以及程式撰寫。
2. 依產品規劃執行 Backend 軟體架構及模組之設計，與軟體架構分析。
3. 協助研發或研究產品所需的技術
4. 維護、執行與更新現有軟體"
Software Engineer - Hyve Solutions,海峰電腦股份有限公司,面議,2年以上,台北市內湖區,員工1003人,,大學,"-built data center servers and solutions. Help us design server platforms at scale.
We are looking for talented software"
[研發替代役]Frontend Engineer,沛星互動科技股份有限公司,面議,經歷不拘,台北市信義區,,,大學," cross screen era. Appier is formed by a passionate team of computer scientists and engineers with experience in AI, data"
【顧問部】顧問師/高級顧問師/副理(資料科學家)-317,KPMG_安侯建業聯合會計師事務所,依公司規定,2年以上,台北市信義區,員工2000人,,大學,"• Solve customers' complex business problems using innovative analytical techniques
• Familiarity with data mining and"
HW/FW Applications Engineer (Senior AE)- Storage,美商美高森美股份有限公司MICROSEMI CORPORATION,面議,5年以上,台北市松山區,員工4000人,外商公司,大學," equipment such as protocol analyzers/exercisers, logic analyzers, high-speed oscilloscopes, and other data storage related test"
Backend Engineer,沛星互動科技股份有限公司,面議,1年以上,台北市信義區,,,大學," cross screen era. Appier is formed by a passionate team of computer scientists and engineers with experience in AI, data"
R-Senior Backend Engineer,聖洋科技股份有限公司,面議,7年以上,台北市大安區,員工93人,,碩士,"），以降低網路延遲(Latency)。為了精準針對廣告受眾推薦合適廣告素材，我們也採用了 Spark、Kafka 與機器學習(Machine Learning)來打造背後的資料串流(Data Pipeline)。

負責工作：
廣告科技的"
Web Developer,勁豐電子股份有限公司,面議,3年以上,台北市內湖區,員工170人,,大學,"Promate Solutions is a listed company at over-the-counter market. We create smart vending IoT cloud solutions for coffee/juice/soda machines, and our customers are market leaders in EU.
Our management styles are:
1. Performance oriented. For good performers, there will be salary increase after the probation period, for instance.
2. Work-and-life balance. We give our RD reasonable workload.

The main responsibilities of a web developer are:
- Web application development and maintenance (ASP.Net C#)
- Perform developer test to ensure system quality
- Work with QA team to clarify and fix issues
- Create technical documents"
Senior/Staff Software Engineer,美商_睿科網路科技有限公司,月薪 7萬5仟元 至 13萬元,3年以上,台北市南港區,員工650人,外商公司,大學,"We are building a high performance, responsive A10 network management software in ACOS and security areas. You will have the opportunity to work on the GUI, middleware, reporting as well as backend. Our product is used by top customers around the globe including Microsoft, Twitter, Yahoo Japan. We are looking for the candidate who pays attention to details and has the passion and commitment to build a top notch, high quality solution.


Responsibilities / Skills:
• Extensive experience with design and coding skills in C
• Solid understanding of PKI, OpenSSL, cipher suites, TLS1.2+.
• Extensive experience with Linux system, such as Shell programing, file operation, script debug
• Extensive experience with AAA protocols such as RADIUS, Tacacs+ and LDAP
• Experience with Apache web server setup, configuration and troubleshooting
• Experience with reporting and SQL database in modeling, performance tuning, and maintenance
• Interest in working on web GUI technology such as Python, JavaScript, CSS, Angular and Apache
• Ability to effectively articulate technical challenges and solutions
• Adept at handling ambiguous or undefined challenges through abstract thinking
• Proficient English written and reading skills.
• Minimum 5+ year (Staff), or 3+ Year (Senior) experience

Education:
• BS or MS CS/CE or equivalent

A10 Networks is an Equal Opportunity Employer of Minorities, Females, Protected Veterans, and Individual with Disabilities"
系統分析師(SA),聖森股份有限公司,面議,2年以上,台北市內湖區,員工70人,,學歷不拘,"1.負責與客戶端洽談需求、軟體之分析、設計。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。
4.規劃、執行與維護量產的產品。
5.協助研發軟體新技術與新工具。

工作技能：Java、API、jquery、html5、JavaScript"
軟體研發工程師,網擎資訊軟體股份有限公司,面議,經歷不拘,台北市大同區,員工110人,,大學,">大學以上，資訊相關科系畢業。相關學系研究所畢業者佳。
>熟 C 語言程式設計
>具 CGI 與 JavaScript 程式設計經驗。
>熟 HTML 或 XML 語法，具自行編寫 HTML 原始碼網頁能力者尤佳。
>熟 TCP/IP 網路程式設計者尤佳。
>積極進取、誠懇負責，對 Internet 產品有熱忱。

>有意願者可參考http://www.openfind.com.tw/taiwan/about_openfind/job/job_sharing.php"
程式設計師,斯其大科技股份有限公司,面議,經歷不拘,台北市信義區,員工100人,,大學,"本公司已替客戶進行多項大型軟體專案 急需程式設計師
.NET 軟體系統之開發、除錯、測試, 
熟 c#, ORACLE , MS SQL , JAVA更佳  無經驗亦可

本公司為全球最大智慧電表/讀表系統廠商Itron台灣總代理
並由美商Itron技術授權在台灣獨家製造生產銷售
因能源價格高漲 全球智慧電網/電表需求未來十年快速成長
本公司業務持續擴大成長中 , 2017已上興櫃

公司快速成長中 表現優者可升遷加薪快速, 並可員工認股分紅"
資訊系統部系統整合科系統工程師,統一綜合證券股份有限公司,依公司規定,1年以上,台北市松山區,員工1500人,上市上櫃,專科,"1.資訊系統日常維運管理作業
2.系統值班作業
3.使用者問題處理作業
4.主管交辦事項"
Frontend Engineer,沛星互動科技股份有限公司,面議,經歷不拘,台北市信義區,,,大學," cross screen era. Appier is formed by a passionate team of computer scientists and engineers with experience in AI, data"
