jobName,companyName,salary,experience,place,companySize,special,school,description
1161: Deep Learning AI (Artificial intelligence) Scientist,Trend Micro_趨勢科技股份有限公司,面議,經歷不拘,台北市大安區,員工5200人,外商公司,大學,"Trend Micro CEB team is seeking statistical & machine learning researchers with a passion for a candidate of the position “Deep Learning AI Scientist”. this position is totally new in this department. CEB team serve internal/external services in global customers with CRM/ERP/B2B systems. In this cloud-era, there is high demand to respond to customer deployment request as instantly as possible. We use innovative technologies as well as cloud application to deliver solutions to business users and more advanced, we are the pioneer to integrate everything. This position, Deep Learning AI Scientist’s responsibilities is to work on “AI code release” or implementing “AI code of SAAS Solution”. And another responsibility is to work with current business application team to work on their project help implement Deep learning AI solution success. With implementation AI in CRM/ERP/B2B systems successfully. It could benefit business processing and grow in skill and career plan to research, explore & evaluate new methods for text classification, chat processing and question answering."
D4000 雲端軟體開發工程師,富邦媒體科技股份有限公司(富邦momo),面議,1年以上,台北市內湖區,員工1800人,,專科,"1.AWS Serverless Architect 程式開發。
2.AWS Serverless Architect API 架構制定。"
系統分析師_新事業發展中心(18042701A),叡揚資訊股份有限公司,依公司規定,2年以上,台北市中山區,員工510人,,大學,"1.參與創新性系統需求訪談及系統分析
2.協助需求規格及功能規格書製作
3.控制專案時程、系統範圍、專案品質
4.教育訓練、專案導入與上線服務
5.參與解決方案淬鍊產品過程
6.儲備明日菁英"
算法工程師,治略資訊整合股份有限公司,面議,經歷不拘,台北市中正區,員工10人,,專科,"1.熟悉Python/Java等相關程式語言
2.熟悉數據統計分析工具及技術
3.具有應用數學、統計學及資訊科學/工程等相關專業背景
4.具有大數據/資料分析建模及程式開發能力
5.具備Data/Text Mining/數值統計"
A0426 深度學習&雲端服務軟體主管-課級/副理 (內湖),仁寶電腦工業股份有限公司,面議,3年以上,台北市內湖區,員工5500人,上市上櫃,專科,"Python 
4. 熟悉常用機器學習算法
5. 熟悉Linux開發環境，熟悉開源工具
6. 良好的溝通能力和邏輯表達能力，具備良好的團隊合作精神和主動意識，良好的自我驅動和學習能力。"
Data Scientist / 資料科學家,集邦科技股份有限公司_TRENDFORCE,面議,經歷不拘,台北市中山區,員工250人,,碩士,".js, GGplot, and etc.
7.Good scripting and programming skills such as Python, R, etc.
8.Quick learner in rapidly developing"
S-2018校園徵才-Android APP開發工程師(證券-資訊處),永豐金融控股股份有限公司 (永豐銀行/永豐金證券/永豐客服科技/永豐金租賃),面議,經歷不拘,台北市中正區,員工8900人,上市上櫃,專科,"負責APP維運及開發。
資格條件：
1. 自主心態（負責任、積極主動）。
2. Python專家，熟悉Django。
3. 熟悉REST，WebSocket和ORM（對象關係映射器）庫。
4. 對前端技術的基本了解，如JavaScript"
雲平台部署維運工程師,創雲數據股份有限公司,面議,經歷不拘,台北市內湖區,員工15人,,專科,"Python、Restful api、Mysql、Mongodb、linux shell script並於Open Source軟體運用抱有高度熱忱興趣者
6. 監控及日志分析操作zabbix,logstash,elasticsearch"
"Software Engineer, Group P",LILEE SYSTEMS_理立系統股份有限公司,面議,2年以上,台北市南港區,員工124人,外商公司,專科," management of virtual machines and containers
3. Define and execute software unit test cases
4. Familiar with C, C++, Python, Linux"
資深人工智慧軟體工程師 (月薪12萬-30萬),美商視龍有限公司台灣分公司,月薪 12萬元 至 20萬9仟元,經歷不拘,台北市中正區,員工110人,外商公司,大學," Python/C++ programing
3. Strong fundamentals on computer vision algorithms
4. self driven"
GPU hardware engineer- full time,NexVision AI_新視野智慧科技股份有限公司,面議,2年以上,台北市信義區,,,大學,++/ Python/Perl is a plus
4361: Sr. Cloud Engineer/ Staff Engineer (DCS),Trend Micro_趨勢科技股份有限公司,面議,3年以上,台北市大安區,員工5200人,外商公司,大學,"Overview

 

DCS (Data Center Service) team provides hybrid cloud solutions in data center to empower Trend Micro global services. We are looking for creative & self-motivate talent to join as to build up world class cloud service platform. The staff engineer takes the responsibility to survey and study modern software technologies, plays the key role to select & design an end to end cloud management solution which fits the organization needs. The candidate should equip with solid technology background and rich experience. Hands-on experience in large scale software projects and system implementation is also the key criteria

 

Specific job responsibilities include:

 
1.Work closely with software developers to architect and develop technical designs, architectures and implementations.
2.Play as a technical leadership to make technical decision for scalable and reliable system design.
3.Renovate and modernize current software architecture design in the team. 
4.Research new software technology and open source frameworks with quick prototyping.
5.Design new solutions in hybrid cloud environment to deliver worry free infrastructure management solutions with great user experiences. 
6.Adopt agile principles to run the development life cycle for solution delivery."
2535 - Principal Software Engineer,Digital River_美商亞太數位潮流科技有限公司台灣分公司,面議,8年以上,台北市大安區,員工100人,外商公司,大學,"Founded in 1994, Digital River is recognized as a leading global provider of Commerce-as-a-Service solutions. Companies of all sizes rely on Digital River’s multi-tenant, SaaS commerce, payments and marketing services to manage and grow their online businesses. Digital River has helped companies process more than $30 billion in online transactions, connecting B2B and B2C digital products and cloud service companies as well as branded manufacturers with buyers across multiple devices and channels, and nearly every country in the world. 

We are fortunate at Digital River to work with some of the e-commerce industry’s brightest talent. We have professionals on the ground in nearly every region of the world, including North America, Europe, Asia and Australia. Our employees are experts in e-commerce, e-marketing, creative site design and merchandising, global tax and compliance laws, fraud prevention, international payments and more. To attract and retain the best-of-the-best, we invest a great deal of time and effort in creating a community that people want to be part of and high performance culture where they can grow. 

Momentum is what we have and growth is our plan. We are looking for people who are energized by making an impact, having autonomy in their work and who want the ability to look back at what they have accomplished and say “wow.” If you are someone who loves being part of a team that is more like a family and likes to work for companies at the top of their game, join Digital River.

 We are seeking a Principal Software Engineer in our Taipei, Taiwan office.

What You’ll Do:

The Principal Software Engineer should have excellent technical foundation in software design, development and has implemented various cloud based architectural solutions, additionally this role requires strong focus on machine learning, with practical experience with ML libraries, can dive into data and discover hidden patterns and solve real world business problems with data science.

•Analyze, design, build, test and deliver a full-stack system/solution that meets the necessary functional and non-functional requirements.
•Possess advanced technical knowledge and thorough understanding of most parts of the application and how changes impact the existing system.
•Build highly performant, scalable, interoperable, and testable services.
•Work in coordination with QA, Business Analysts, and Architects to develop services as per the overall product development plan.
•Design and implement data mining algorithm, conduct data analysis, utilize and train the right machine learning model to acquire insights from e-commerce data.
•Develop efficiency data mining pipelines and drive for better accuracy and coverage of the insight data which will be used by business to improve conversion ratio and other sales related rates."
【資訊】網路發展處網發二科資訊人員,群益金鼎證券股份有限公司,面議,1年以上,台北市信義區,員工2100人,上市上櫃,專科,"1. 新聞可視化維護與開發
2. 選股策略 / 人工智慧化
3. 其他主管交辦事項"
人工智慧演算法工程師 （台北）,立達軟體科技股份有限公司,月薪 5萬元 至 8萬元,經歷不拘,台北市大安區,員工20人,,碩士,"只要認真努力，達成公司績效目標，年薪超過百萬。
以 C++ 及 Python 語言開發人工智慧演算法：機器視覺、影像處理、語音辨識、自然語言、電腦語音、機器學習、類神經網路、機器人控制等。

需使用過 OpenDBT 及 OpenR8"
人工智慧演算法經理 （台北）,立達軟體科技股份有限公司,月薪 6萬元 至 10萬元,經歷不拘,台北市大安區,員工20人,,大學,"只要認真努力，達成公司績效目標，年薪超過百萬。
以 C++ / Python 語言開發人工智慧演算法：機器視覺、影像處理、語音辨識、自然語言、電腦語音、機器學習、類神經網路、機器人控制等。

需使用過 OpenDBT 及 OpenR8"
Sensor Data Fusion & System Engineering,富凱禾股份有限公司,面議,經歷不拘,台北市信義區,,,碩士," learning and deep learning algorithms and frameworks.
5. Good mastery of C/C++ and/or Python.

Company profile:

CES 2018"
授信徵審人員,臺北直接貸金融科技股份有限公司,面議,1年以上,台北市中山區,員工10人,,大學,"：Python、R、SPSS、SAS、Excel VBA或任一統計相關軟體。

公司簡介：
開發金融科技P2P網路借貸平台，規劃區塊鏈應用。團隊著重開發效率，希望應徵者具備與後端工程師及設計師間的合作經驗。
麻吉錢：https://www"
C++ Engineer,富凱禾股份有限公司,面議,經歷不拘,台北市信義區,,,大學," degree of CSIE, EE or other related.
• Strong programming skills (C/C++, Python).
• Good communication skills"
【外派新加坡】軟體開發工程師,光寶科技股份有限公司,面議,3年以上,台北市內湖區,員工55000人,上市上櫃,碩士,"1. Software-defined storage system development and integration
2. Responsible for server-side SW development, to complete User data management
3. Provide NFS/CIFS or RESTful protocols for user data access"
Backend Engineer－PhotoGrid,台灣雪豹科技有限公司,面議,4年以上,台北市信義區,員工210人,,大學,"職位描述：
1、負責移動應用服務器端的架構設計和開發；
2、按照產品需求進行軟體設計和實作，確保性能、品質和安全性；
3、持續改進和升級，優化產品功能，修復現有軟體產品的缺陷；
4、致力於搭建服務全球海量用戶的雲端後台。"
Back-End Engineer/ Full Stack Engineer,Viscovery_創意引晴股份有限公司,面議,2年以上,台北市松山區,員工40人,,專科,"亞洲影像辨識先驅Viscovery現正招募中！
只要你符合以下條件，自認學習力強、願意接受挑戰，Viscovery歡迎你的加入！

1. 負責開發視覺AI及智慧辨識相關應用軟體
2. 熟悉Python、nodejs、Go、Java或任一"
Software Robotics Scientist – Mobile Robotics,富凱禾股份有限公司,面議,經歷不拘,台北市信義區,,,大學," ultrasounds.
• Strong programming skills in C/C++ and Python
• Experience on critical real time system architecture (mixed"
AI Computer Vision Engineer,富凱禾股份有限公司,面議,經歷不拘,台北市信義區,,,碩士," processing.
5. Good mastery of C/C++ and Python.

Company profile:

CES 2018 Innovation Award: NOAH, A.I. Mobility Platform"
Web Development Manager,美商網碩科技股份有限公司台灣分公司,面議,3年以上,台北市松山區,員工100人,,專科," education) experience
• 3+ years of team lead or manager experience
• Extensive working knowledge of Python (4+ yrs), Perl (1"
AI Scientist – Autonomous Systems,富凱禾股份有限公司,面議,經歷不拘,台北市信義區,,,大學," processing for recognition/classification.
• Strong programming skills (C/C++, Python).

Preferred Qualifications"
資深軟體工程師-台北或新竹-M6-2236,帆宣系統科技股份有限公司,面議,3年以上,台北市南港區,員工700人,上市上櫃,專科,"1. 巨量資料系統的分析與設計
2. 序列資料分析
3. 統計模型應用與創新
4. 具備R, Python, C#相關程式開發經驗尤佳"
Web Back-end engineer,輿圖行動股份有限公司,面議,1年以上,台北市南港區,員工8人,,大學,、Python
AWS雲端工程師,肯驛國際股份有限公司,面議,經歷不拘,台北市松山區,員工400人,,專科,"，具有良好的溝通能力和團隊合作精神
5.有Python及Golang語言經驗

職位內容:
1.網站或APP後台API程式開發，包含功能開發、資料蒐集及分析
2.參與運維相關平台研發
3.提昇雲端(AWS)資源穩定性、提高資源利用率及降低"
Unreal engine 4 工程師,芙莉亞網路科技有限公司,面議,經歷不拘,台北市松山區,,,大學,"」

基本條件：
1.學歷：學士畢業或以上。
2.略懂Python、php。
3.擅長工具：C++、Unreal Engine 4 。
4.善溝通、具備熱忱與好奇心、樂於學習。
5.具備專案合作、模組化能力。

薪資：
面議"
Software Developer,台北數位集團_台北數位廣告股份有限公司,面議,經歷不拘,台北市南港區,員工230人,,大學,"We are the company behind Kizipad: an educational tablet computer designed for preschool kids. We are looking for software developers interested in developing applications on this platform. In this position, you will be working with designers, illustrators, animators, musicians, and other developers to develop high-quality apps."
【資訊】整合行銷處策略規劃人員,群益金鼎證券股份有限公司,面議,經歷不拘,台北市信義區,員工2100人,上市上櫃,碩士,"1. 大數據與經營數據分析，建立行銷策略，支援行銷案推動與追蹤。
2. 發展 Fintech 策略與 AI 人工智能服務。
3. 推動 Goodi 智能機器人持續發展。"
【數位所】資料分析工程師,資策會_財團法人資訊工業策進會,面議,1年以上,台北市松山區,員工2000人,,碩士,"1.開發能源領域資料分析核心演算法
2.專案計畫執行
3.具備Data/Text Mining/數值統計/Machine Learning相關研究或程式開發經驗"
61231-軟韌體研發工程師/台北(107年度研發替代役),QNAP_威聯通科技股份有限公司,面議,經歷不拘,台北市中正區,員工1100人,,碩士,這職缺是威聯通儲存產品研發處的軟韌體研發工作，主要工作在於開發企業資訊中心及雲端資料中心所需的高階存儲裝置。工作於六到十人的團隊，主要是在處理資料路徑和存儲平台的韌體研發工作。主要工作在於開發該系統的存儲核心軟體，密切相關於Linux/FreeBSD/Unix作業系統和特有的存儲系統操作及功能，處理資料服務，資料的完整性，適用性和其它關鍵存儲系統功能。工程師必須具備在商業級軟體開發經驗。應徵者應表現出其具有靈活性，強大的抗壓性，出色的解決問題能力，並在過往的工作記錄中，能證明具有滿足專案期限性的能力。職責包括系統軟體設計，開發設計和整合存儲產品中各個組成模組。應徵者應該熟悉物件導向的設計和開發，作業系統技術，及現代軟體工程的原則。
演算法開發工程師(Algorithm Engineer),通寶半導體設計股份有限公司,面議,經歷不拘,台北市松山區,,,碩士,"1. Computer vision / audio research in image / object / speech recognition
2. Develop / optimize algorithms for ASIC circuit
3. Work with ASIC design team for algorithm simulation and emulation"
BD05 Full Stack Engineer,中磊電子股份有限公司,面議,3年以上,台北市南港區,員工6500人,上市上櫃,大學,"Position Summary:
We’re seeking the full stack developer; you will join to build high efficiency, scalable and fault tolerant Cloud solution for mass user and complex business features. You will design and build highly stable, powerful, and friendly Web UIs. You will work closely with cross engineer teams ,hardware, software and FAE, and product managers collaborating with customers to design, build, and deploy great quality cloud solutions.
Responsibilities:
1. Work closely with product management and UX teams to define and refine feature specifications. Ability to switch between frontend and backend work.
2. The full stack developer will create useful and graceful web services to fulfill user experience needed, and contribute to the success of your team and company.
3.Ability to evaluate new technologies, opensources and make recommendations for application improvements.      
4.Must to perform regular design and code reviews and participate in debugging and coding to resolve issues."
BD05 Software Engineer in Test,中磊電子股份有限公司,面議,5年以上,台北市南港區,員工6500人,上市上櫃,大學,"Position Summary:
As Software Engineer in Test(SET) on the automation testing job, he/she will actively participate in all phases of the software development lifecycle. He/she will need to provide the solutions with developers to proactive quality assurance insight in software designs, provide functional and end-to-end test strategy, plans and execution. 

Responsibilities 
1. Analyze and evaluate existing testing tools and automation frameworks 
2. Design and develop test automation for web services 
3. Conduct functional and end-to-end testing to ensure solutions are fit-for-purpose 
4. Develop system integration test plans and coordinate execution 
5. Participate in the planning and coordination of project activities through development and integration phases 
6. New technical skill survey, study and give training"
BD05 Quality Assurance Engineer,中磊電子股份有限公司,面議,2年以上,台北市南港區,員工6500人,上市上櫃,大學,"Position Summary:
QA engineer handles the assigned project and makes sure he/she meet the needs of customers and other stakeholders with high quality and in a timely manner. The diligent QA engineer who is a self-motivated learner and has passion in software quality assurance. QA also works closely with SET to make sure all test runs are covered within adequate time.  

Responsibilities
1. Create and maintain test plans and test cases .
2. Perform extensive functionality, integration, regression, interoperability and end-to-end system testing independently or with the team. 
3. Work closely with developers and Operations teams to ensure that the highest quality software is deployed. 
4. Troubleshoot, analyze, and isolate defects and report them to a bug tracking system.
5. Communicate technical concepts/issues clearly to colleagues and review documents for technical content and accuracy. "
<2018年研發替代役>研發工程師,曜芯科技有限公司,面議,經歷不拘,台北市中正區,員工100人,,碩士,"familiar with signal processing, image processing, computational photography, computer vision, or biometric identification"
Firmware Testing Manager - SQA,Marvell_邁威爾科技有限公司,面議,8年以上,台北市內湖區,,外商公司,碩士,"Marvell SSD FW Group is now seeking a firmware testing manager-SQA to lead the FW test team located in Taipei. The team focus on white box testing for Marvell Firmware of both client and Enterprise SSD, develop test code, debug firmware code to locate issues.

Responsibilities
1.       Manage a firmware testing team in Taipei
2.       Guide the team on plan and execute white box, grey box  testing  for SSD Firmware
3.       Look into SSD Firmware code to narrow bugs
4.       Collaborate with Firmware Developer is different sites on bug analysis
5.       Develop test code for , do White Box and Black box Testing to SSD Firmware
6.       Collaborate with Test engineers in different site"
Data Analyst,Asia Fusion Technology_飛迅設計有限公司,面議,1年以上,台北市內湖區,員工95人,,大學,"1. Automate web-crawlers to double check data on client website with our database.
2. Produce weekly/monthly data accuracy report to Global Finance Team.
3. Maintain hourly & daily business performance report on Tableau.
4. Produce monthly visualized customer performance reports.
5. Fulfill business team and other ad-hoc requests."
"System Software Engineer, Jetson Embedded Platform (Linux for Tegra)",NVIDIA_香港商輝達香港控股有限公司台灣分公司,面議,3年以上,台北市內湖區,員工11000人,外商公司,大學,"The NVIDIA Linux for Tegra software team is looking for a Senior System Software Engineer who will have the opportunity to work with cutting-edge mobile computing technologies built around the Tegra SoC.


What you will be doing:
Ideal candidates will have a thorough understanding of Linux kernel internals, root file system, power management infrastructure, and contemporary power management architectures for system-on-chip designs, with strong C programming and system-level debugging experience. Experience profiling application and system use-cases, and optimizing within specific device constraints is required.  Selected candidates will be required to work with an international team of hardware, system and software engineers in developing software for the next-generation of the mobile processors and SoCs.
As a key member of the Linux for Tegra BSP (Board Support Package) team, you will work on:
• Work on various aspect of the BSP (Board Support Package) including kernel, root file system, and userspace applications.
• Help drive the security fixes that impact the Linux for Tegra BSP.
• Verify and improve system power and performance on the Tegra platforms, as well as setting power and performance target and work to achieve it.
• Work closely with different teams around the globe on the latest Tegra platforms."
AI Engineer,偲倢科技股份有限公司,面議,經歷不拘,台北市中山區,員工15人,,大學,"1. 合作開發自動化軟體，導入 Deep Learning 於產品之中
2. 以公司軟硬體為基礎，與客戶討論需求，合作開發及現場驗證專案
3. 測試產品功能以及產品⽀援、測試和編寫規格。  
4. 支援參與展覽和研討會
5. 視專案需求至客戶端出差"
資深後端系統工程師,美商美創資通股份有限公司台灣分公司,面議,5年以上,台北市中山區,員工5人,,大學,"徵求有實力的 web service 後端開發者

5 年以上工作經歷，並熟悉以下項目：

1. Linux 指令與應用
2. Webservice 開發經驗, python-base or Java-base 尤佳, e.g"
後端系統工程師,美商美創資通股份有限公司台灣分公司,面議,3年以上,台北市中山區,員工5人,,大學,"徵求有實力的 web service 後端開發者

3 年以上工作經歷，並熟悉以下項目：

1. Linux 指令與應用
2. Webservice 開發經驗, python-base or Java-base 尤佳, e.g"
Pipeline TD /  流程技術指導,華漾科技股份有限公司,面議,1年以上,台北市大安區,,,專科,"職務需求:
• 1年以上影視特效或電腦動畫專案工作經驗
• 至少熟悉下列一項軟體 Maya, Houdini, Nuke
• Python語言或C++程式開發
• Shotgun API開發經驗
• GUI開發經驗，如QT
• 電腦"
【VR公司】Senior Machine Learning/AI Engineer機器學習工程師,臺灣數字王國有限公司,面議,5年以上,台北市大安區,,,碩士," processing algorithm development
• Strong C++ and Python programming skills 
• Strong object-oriented programming skills 
• MS or"
Senior Software Engineer (資深Linux軟體工程師) - 台北,英屬開曼群島商捷鼎創新股份有限公司台灣分公司,面議,3年以上,台北市南港區,,,大學,"Linux 軟體開發設計與系統整合，需熟悉 Linux scripting (bash, awk/sed, perl/php/python)"
演算法經理,雲起步有限公司,面議,5年以上,台北市大同區,,,碩士,"CloudChip Inc. is looking for a qualified candidate to develop algorithms for motion sensor,Machine Learning, Deep Learning, AI"
資深演算法工程師,雲起步有限公司,面議,5年以上,台北市大同區,,,碩士,"CloudChip Inc. is looking for a qualified candidate to develop algorithms for motion sensor,Machine Learning, Deep Learning, AI"
測試工程師,TutorABC_麥奇數位股份有限公司,面議,經歷不拘,台北市中正區,員工1800人,,大學,"1. 負責公司系統測試工作
2. 一線面對系統用戶，快速識別瓶頸和排除錯誤
3. 改善測試流程及降低手動測試負擔，確保自動化測試穩定性及準確性
4. 監控自動化測試結果並追蹤議題
5. 管理及維護自動化運行系統及設備
6. 熟悉資料流程並能實作資料, 運用測試手法或工具, 有效率的完成工作
7. 將測試相關資訊撰寫成KM提供他人參考"
數據工程師,創星物聯科技股份有限公司,面議,2年以上,台北市內湖區,,,大學,"1. 研究大數據開源(open source)方案及大數據分析平台開發和維運。
2. 協助資料研究與數據分析過程中所需要的數據運算，ETL設計等研發 (Hadoop Ecosystem)，萃取可提供營運團隊做為決策使用之數據。 
3. 開發、維運以及監控數據流整合 。
4. 數據抽取轉換及邏輯控管 。
5. 數據校驗與數據錯誤控制及數據補償。
6. OLAP端API程式設計開發。  
7. 整合數據分析API，協助後端服務建置。
8. 與數據分析團隊合作開發料視覺化應用。
9. 協助分析結果視覺化呈現"
【信義房屋】數據分析師(Data Analyst),信義房屋仲介股份有限公司,面議,1年以上,台北市信義區,,上市上櫃,大學,"#新團隊擴編徵才，專職大數據整合加值與創新服務應用，歡迎對數據分析有熱情，期盼數據應用落地的好手加入。

職務內容
1.協助資料研究，萃取並產出可供營運團隊決策使用之數據。
2.分析、詮釋使用者行為模式與偏好，進行用戶行為分析與預測。
3.規劃Data Pipeline，優化數據處理與分析流程。
4.數據視覺化與分析成果產出
5.從業務分析需求為出發點，主動挖掘問題並思考解決方案。
6.使用統計、數學、machine learning等方法挑戰商業活動的數據分析。

職涯規劃
身為資料科學團隊一員，將數位行銷、人力資源、以及集團各部門共同合作，培養專案管理與大數據處理、分析、洞察能力，用以提升產業應用層次、優化客戶體驗，最後成為具備多元思考與分析能力的資料科學家。

我們重視的特質及能力
具備主動學習新知的企圖心與能力，您需要具備探索數據的熱情與毅力，一次次重新處理與分析、，建模。要能規劃benchmark，尋找差異成因、最後建立觀察指標，讓數據驅動改變、讓成長有依有據，並樂於分享成果、持續優化流程。"
System Platform Power and Performance Software Engineer (Linux for TEGRA),NVIDIA_香港商輝達香港控股有限公司台灣分公司,面議,4年以上,台北市內湖區,員工11000人,外商公司,大學,"Work Location: Taiwan, Taipei

The NVIDIA Linux for Tegra software team is looking for a senior system power and performance software engineer who will have the opportunity to work with cutting-edge mobile computing technologies built around the Tegra SoC.

What you will be doing:

Ideal candidates will have a thorough understanding of Linux kernel internals, power management infrastructure, and contemporary power management architectures for system-on-chip designs, with strong C programming and system-level debugging experience. Experience profiling application and system use-cases, and optimizing within specific device constraints is required.  Selected candidates will be required to work with an international team of hardware, system and software engineers in developing software for the next-generation of the mobile processors and SoCs.
As a key member of the Linux for Tegra Power and Performance team, you will verify and improve power usage and performance data on the Tegra platforms and SDKs.
• You will be responsible to measure and set target for the power and performance on the various Tegra platforms and software that runs on these platforms.
• You will be working on improving the power and performance number by debugging and investigating into the software.
• You will work with an international team of hardware, system and software engineers in developing software for the next-generation of the mobile processors and SoCs.
• You will work closely with QA to establish test cases to ensure quality of the power and performance on the various supported platforms."
Data Scientist 資料科學家 (SLA SBG Office),光寶科技股份有限公司,面議,3年以上,台北市內湖區,員工55000人,上市上櫃,碩士,"1. 應用程式與演算法開發、分析問題定義與解決方案設計規劃。 
2.  設計建立預測工具 
3. 使用機器學習(Machine Learning) 、深度學習(Deep Learning) 等技術，開發影像處理演算法、自然語言處理演算法，應用於影像識別、表面檢測、客群分析等領域 
4. 協助生產線，導入視覺檢測技術，提升檢測效率"
(2018 Campus Hire) Data Engineer (122577BR),IBM_台灣國際商業機器股份有限公司,依公司規定,經歷不拘,台北市南港區,,外商公司,大學,"""Are you passionate about robot and the latest technology in AI? Do you want to know more about IBM Watson and explore how to leverage Watson to build intelligent Robot? IBM Global Business Service Asset Acceleration (GBSAA) team is seeking talents to work with us building next generation middleware framework for robot and chatbot. Looking for SE/SSE/LE Engineer for working on Algorithms & Solutions development in the area of Imaging Processing, Computational Photography & Machine Learning.

Role & Responsibility
1. Work on algorithms and software for the next generation of systems. 
2. Schedule estimates, design specifications, coding, unit testing, test cases, and technical documentation to meet company engineering standards. 
3. Perform algorithm research and implementation, system architecture, design and development for future products. Provide engineering system support and debug problems for existing products."
Algorithm Back-End Engineer,Viscovery_創意引晴股份有限公司,面議,2年以上,台北市松山區,員工40人,,大學,"Responsibilities 
Develop a flexible and scalable backend framework to accerlerate the AI models development process. 
Co-work with and support team members to design system architecture, choose proper technologies and plan development.
Communicate friendly and professionally with scientists, engineers, product managers and other teams.
Explore challenging new areas and build high-quality software solutions for new and existing products.  
Monitor, maintain and improve the quality of AI production system continuously.
Turn AI prototypes into products and deploy systems to the clients."
網站工程師,耀宏科技股份有限公司,月薪 4萬元 至 6萬元,3年以上,台北市內湖區,員工10人,,專科,"1. 熟悉 Python/Django 
2. 熟悉 REST 和 ORM 
3. 對前端技術的基本了解，如JavaScript，HTML5和CSS 
4. 了解多個系統，服務器和環境之間的用戶認證和授權 
5. 強大的單元測試和調試技能"
DevOps Engineer(月薪6W ~ 9W),愛勝遊戲股份有限公司,面議,2年以上,台北市內湖區,員工100人,,專科,"(Elastic/Logstash/Kibana, MySQL & Redis)

必要條件:
1. 熟悉任一Scripting Language(Python/Ruby/JavaScript/Perl)
2. 使用過AWS/Azure等IaaS"
軟體設計工程師,輿圖行動股份有限公司,面議,1年以上,台北市南港區,員工8人,,大學,"的開發經驗 
有資料庫設計經驗，MongoDB使用開發經驗 Git控管專案的經驗 
[擅長工具] JavaScript NodeJS、 Linux、MongoDB、AWS
[加分技能] 熟悉 Docker Container 、Python"
【薪優 福利佳】遊戲機率工程師,博發科技有限公司,面議,1年以上,台北市內湖區,,,專科,"工作內容：
1.熟悉遊戲邏輯設計及規劃
2.精熟排列組合、機率、統計、馬可夫矩陣
3.撰寫遊戲演算法、驗證機率模組
4.基本數據分析能力
5.良好的邏輯能力
6.對博彩產業有濃厚的興趣，能分析博彩遊戲數據分析並加以規劃"
4502: Solution Architect,Trend Micro_趨勢科技股份有限公司,面議,8年以上,台北市大安區,員工5200人,外商公司,大學,"DCS (Data Center Service) team provides hybrid cloud solutions in data center to empower Trend Micro global services. We are looking for creative & self-motivate talent to join as to build up world class cloud service platform. The solution architect takes the responsibility to survey and study all potential modern technologies and plays the key role to select & design a qualified solution which fits the organization needs. The candidate should equip with solid technology background and rich experience. Hands-on experience for large scale hybrid cloud implementation is also the key criteria.
 
Major duties & responsibilities:
- Understand business goals and drivers and translate those into an appropriate technical solution
- Communicate with internal stakeholders and propose creative solutions to improve user experience
- Learn and adopt new tools and techniques to increase performance, automation and scalability
- Mentoring and coaching technical leads in the project
- Work closely with project and engagement managers to provide coherent direction
- Research, analyze, recommend and select technical approaches for solving difficult and challenging development and integration problems"
AI Backend Engineer,沛星互動科技股份有限公司,面議,3年以上,台北市信義區,,,大學,"Appier's mission is to make AI easier for everyone to use. To achieve this, we build AI systems to connect heterogeneous data in the cross-screen era, to process information efficiently while achieving our goals, and to solve new and exciting real-world problems. Are you passionate about AI, and looking to be part of this flourishing AI age? Do you want to witness how different types of data play a key role in concurrent AI systems and contribute to improving the capability of these systems? Do you want to build incredible AI systems and watch them grow to meet our product needs? If yes, we would love to talk to you. You will enjoy the excitement of working with our talented scientists and engineers to deliver next-generation AI solutions while growing together with our fast-paced startup.
Job Responsibility: 
1. Build a flexible framework to speed up the development process of AI models
2. Turn exciting AI prototypes/ideas into products
3. Develop next-generation AI backend systems related to large-scale real-time data access, collection, analytics and monitoring
4. Continuously improve the quality of AI production systems"
深度學習網路設計工程師/機器學習工程師,希恩體感科技股份有限公司,面議,經歷不拘,台北市內湖區,員工40人,,碩士,利用深度學習進行感測器、音訊之行為與環境識別
數據分析工程師(內湖),鴻海精密工業股份有限公司,面議,3年以上,台北市內湖區,,上市上櫃,大學,"1. 負責大數據團隊資料分析與最佳化功能
2. 資料ETL/與資料庫對接資料，定義問題，並將問題模型化，針對問題建立模型，訓練模型，驗證模型正確性，將模型導入統上"
<2018年研發替代役>AI研發工程師(Deep Learning),曜芯科技有限公司,面議,經歷不拘,台北市中正區,員工100人,,碩士,"Deep learning on image processing, computer vision, or 
biometric identification 
   1) GPU, DSP-based acceleration of deep learning 
   2) Prototype development"
(資深) 軟體測試開發工程師  (Sr.) SQA Test Development Engineer,Marvell_邁威爾科技有限公司,面議,4年以上,台北市內湖區,,外商公司,碩士,"As a SQA Test Development Engineer in the Solid State Drives (SSD) group at Marvell Technology, you will develop test cases and test infrastructure to verify firmware for Solid State Drives. This involves designing automated white-box tests to exercise firmware functionality for new solid state drive controllers. Your tests will be used to verify reliability, endurance, and performance requirements of Solid State Drives for the enterprise and/or consumer market. 

In this role, you will develop test code associated with Solid State Drives. Your focus will be on firmware quality in the system and the target application. As needed, you will develop new test tools and methods. Using analysis equipment or software, you will demonstrate the effective analysis of functional or performance issues with the firmware and hardware in test environments or target host systems."
